Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback
32,2,2,3,0.495,0.367,1,0
32,1,1,2,0.32,0.287,1,0
32,2,2,3,0.462,0.312,1,0
32,1,2,1,0.086,0.728,1,0
32,2,2,3,0.383,0.43,1,0
32,1,1,4,0.406,0.399,1,0
32,1,1,3,0.103,0.368,1,0
32,1,2,4,0.527,0.214,1,0
32,2,2,3,0.493,0.239,1,0
32,2,2,4,0.489,0.277,1,0
32,1,1,2,0.35,0.31,1,0
32,1,1,4,0.67,0.28,1,0
32,1,2,3,0.429,0.303,1,0
32,2,1,3,0.936,0.318,1,0
32,1,2,4,0.568,0.335,1,0
32,1,2,3,0.551,0.496,1,0
32,1,2,4,0.407,0.311,1,0
32,1,1,3,0.751,0.328,1,0
32,2,1,3,0.062,0.368,1,0
32,1,1,3,0.095,0.214,1,0
32,1,1,4,0.062,0.552,1,0
32,1,2,4,0.942,0.191,1,0
32,2,1,4,0.102,0.256,1,0
32,1,1,3,0.606,0.462,1,0
32,1,1,3,1.15,0.288,1,0
32,1,1,4,0.23,0.656,1,0
32,1,1,4,0.03,0.264,1,0
32,2,1,3,0.575,0.367,1,0
32,2,1,2,0.246,0.743,1,0
32,2,2,4,0.311,0.279,1,0
32,2,2,4,0.102,0.191,1,0
32,1,2,3,0.088,0.2,1,0
32,1,1,3,0.519,0.319,1,0
32,2,2,4,0.404,0.263,1,0
32,2,2,4,0.247,0.496,1,0
32,1,1,3,0.462,0.327,1,0
32,1,2,3,0.614,0.751,1,0
32,2,2,2,1.056,0.534,1,0
32,2,1,2,0.35,0.288,1,0
32,2,1,3,1.326,0.423,1,0
32,1,1,1,0.261,0.848,1,0
32,2,2,4,0.664,0.32,1,0
32,2,1,4,0.406,0.246,1,0
32,1,1,3,0.925,0.4,1,0
32,1,1,3,0.382,0.334,1,0
32,1,2,4,0.471,0.392,1,0
32,1,2,4,0.46,0.199,1,0
32,1,2,4,0.406,0.16,1,0
32,1,1,2,1.518,0.392,1,0
32,1,1,4,0.143,0.406,1,0
32,1,1,4,0.221,0.271,1,0
32,2,2,4,0.431,0.312,1,0
32,2,2,3,0.309,0.262,1,0
32,1,2,3,0.159,0.231,1,0
32,2,1,1,0.44,0.543,1,0
32,1,1,2,0.046,0.383,1,0
32,1,1,3,0.127,0.447,1,0
32,1,1,2,0.639,0.479,1,0
32,1,1,3,0.54,0.383,1,0
32,1,1,3,0.439,0.254,1,0
32,1,2,4,0.261,0.175,1,0
32,2,2,4,0.615,0.135,1,0
32,1,1,3,0.393,0.278,1,0
32,2,1,2,0.591,0.783,1,0
32,1,1,4,0.269,0.325,1,0
32,2,2,4,0.549,0.183,1,0
32,1,1,3,0.344,0.27,1,0
32,2,1,3,0.599,0.239,1,0
32,2,1,3,0.335,0.206,1,0
32,1,2,4,0.471,0.222,1,0
32,2,2,4,0.407,0.168,1,0
32,1,2,4,1.915,0.917,2,0
32,2,2,4,3.615,0.359,2,0
32,1,1,2,0.967,0.569,2,0
32,1,2,3,0.35,0.383,2,0
32,1,2,3,0.686,0.328,2,0
32,1,2,4,0.304,0.336,2,0
32,2,2,4,0.286,0.2,2,0
32,2,2,4,0.358,0.201,2,0
32,2,2,4,0.343,0.183,2,0
32,2,1,1,0.502,0.918,2,0
32,1,1,2,0.297,0.559,2,0
32,2,1,4,0.695,0.376,2,0
32,2,1,3,0.775,0.375,2,0
32,2,1,4,0.397,0.279,2,0
32,2,1,2,0.509,0.432,2,0
32,1,1,3,1.046,0.367,2,0
32,1,1,3,0.871,0.398,2,0
32,1,1,3,0.757,0.439,2,0
32,1,1,2,0.759,0.422,2,0
32,2,2,3,0.766,0.327,2,0
32,2,1,3,0.334,0.471,2,0
32,1,1,3,0.582,0.271,2,0
32,2,2,4,0.781,0.328,2,0
32,2,2,4,0.31,0.223,2,0
32,1,2,4,0.828,0.383,2,0
32,1,2,3,0.661,0.295,2,0
32,1,2,3,0.326,0.231,2,0
32,2,2,4,0.55,0.207,2,0
32,1,2,4,0.311,0.207,2,0
32,1,2,4,0.286,0.159,2,0
32,2,2,4,0.233,0.214,2,0
32,2,1,2,0.502,0.623,2,0
32,1,1,2,0.951,0.543,2,0
32,2,2,4,1.027,0.248,2,0
32,1,2,4,0.606,0.238,2,0
32,2,2,4,0.261,0.239,2,0
32,1,2,3,0.237,0.24,2,0
32,2,2,3,0.453,0.247,2,0
32,1,1,2,1.03,0.52,2,0
32,1,1,2,0.343,0.303,2,0
32,1,2,4,0.343,0.256,2,0
32,1,1,2,0.583,0.352,2,0
32,1,2,1,0.501,0.592,2,0
32,1,2,4,0.708,0.288,2,0
32,2,2,4,0.551,0.223,2,0
32,2,2,4,0.302,0.168,2,0
32,1,1,2,0.741,0.328,2,0
32,1,2,3,0.618,0.263,2,0
32,1,1,2,0.614,0.311,2,0
32,1,2,2,0.671,0.463,2,0
32,2,2,4,1.312,0.423,2,0
32,2,2,4,0.494,0.216,2,0
32,2,1,2,0.527,0.638,2,0
32,2,2,4,0.334,0.207,2,0
32,1,1,1,0.695,0.464,2,0
32,2,2,3,0.637,0.368,2,0
32,2,2,3,0.278,0.375,2,0
32,1,1,2,0.374,0.312,2,0
32,1,1,3,0.231,0.368,2,0
32,2,2,4,0.406,0.376,2,0
32,1,2,3,0.582,0.239,2,0
32,1,2,3,0.469,0.294,2,0
32,2,2,2,0.543,0.463,2,0
32,1,2,4,0.463,0.2,2,0
32,2,2,4,0.271,0.19,2,0
32,1,2,4,0.263,0.231,2,0
32,2,2,4,0.295,0.422,2,0
32,1,2,3,0.509,0.311,2,0
32,1,2,3,0.334,0.279,2,0
32,1,1,1,0.341,0.431,2,0
32,1,2,4,0.445,0.32,2,0
32,1,1,3,0.701,0.334,2,0
32,2,2,4,0.456,0.191,2,0
32,1,1,2,0.414,0.447,2,0
32,1,2,2,0.565,3.071,2,0
32,1,1,3,0.909,0.808,2,0
32,2,2,4,0.35,0.191,2,0
32,2,2,4,0.664,0.239,2,0
32,2,2,4,0.528,0.247,2,0
32,1,1,1,0.56,0.399,2,0
32,1,2,4,0.622,0.335,2,0
32,2,2,4,1.279,0.335,2,0
32,2,2,4,0.398,0.278,2,0
32,2,2,4,0.44,0.215,2,0
32,2,1,1,0.319,0.423,2,0
32,2,2,4,0.324,0.207,2,0
32,2,2,4,0.07,0.303,2,0
32,1,1,1,0.687,0.382,2,0
32,2,2,4,0.604,0.239,2,0
32,1,1,2,0.775,0.687,2,0
32,2,2,3,0.357,0.376,2,0
32,1,1,3,0.611,0.574,2,0
32,2,2,4,0.529,0.23,2,0
32,2,2,1,0.846,0.456,2,0
32,2,1,2,0.589,0.815,2,0
32,1,2,3,0.432,0.31,2,0
32,2,2,3,0.311,0.215,2,0
32,2,2,4,0.343,0.239,2,0
32,2,2,4,0.399,0.151,2,0
32,2,2,4,0.447,0.255,2,0
32,2,2,4,0.317,0.191,2,0
32,1,1,2,0.585,0.631,2,0
32,2,2,4,0.326,0.223,2,0
32,2,2,4,0.277,0.239,2,0
32,1,1,2,0.502,0.606,2,0
32,2,1,3,0.815,0.743,2,0
32,1,2,1,0.511,0.503,2,0
32,2,2,4,0.294,0.175,2,0
32,2,1,1,0.959,0.742,2,0
32,1,2,4,0.527,0.206,2,0
32,1,1,4,0.663,0.263,2,0
32,2,2,4,0.39,0.367,2,0
32,2,2,4,0.391,0.199,2,0
32,1,1,3,0.455,0.311,2,0
32,1,1,4,0.383,0.231,2,0
32,1,2,4,0.575,0.207,2,0
32,1,2,3,0.542,0.255,2,0
32,1,2,2,1.054,0.992,2,0
32,1,1,3,0.958,0.631,2,0
32,2,2,4,0.343,0.279,2,0
32,1,1,4,0.695,0.391,2,0
32,1,2,1,0.854,0.414,2,0
32,1,1,2,0.653,0.456,2,0
32,2,2,3,0.372,0.319,2,0
32,1,1,4,0.526,0.272,2,0
32,2,1,4,0.446,0.247,2,0
32,2,1,2,0.983,0.774,2,0
32,1,1,3,0.357,0.599,2,0
32,2,2,4,0.416,0.439,2,0
32,2,1,3,0.664,0.407,2,0
32,2,2,4,0.436,0.287,2,0
32,1,1,3,0.855,0.303,2,0
32,1,2,3,0.686,0.271,2,0
32,1,1,2,0.461,0.928,2,0
32,1,1,3,0.782,0.359,2,0
32,2,1,3,0.975,0.479,2,0
32,1,1,2,0.543,0.775,2,0
32,2,1,1,0.342,0.398,2,0
32,2,2,4,0.592,0.255,2,0
32,2,1,3,0.486,0.847,2,0
32,2,1,3,0.704,0.374,2,0
32,2,2,4,0.455,0.238,2,0
32,1,1,1,0.591,0.711,2,0
32,2,2,4,0.359,0.238,2,0
32,1,2,3,0.694,0.311,2,0
32,1,1,3,0.537,0.302,2,0
32,2,2,3,0.453,0.271,2,0
32,2,2,4,0.407,0.374,2,0
32,1,1,3,0.431,0.463,2,0
32,1,2,3,0.358,0.335,2,0
32,1,1,4,0.726,0.27,2,0
32,2,2,4,0.495,0.191,2,0
32,1,1,4,0.343,0.239,2,0
32,1,1,3,0.285,0.207,2,0
32,1,1,3,0.285,0.311,2,0
32,1,2,4,0.551,0.304,2,0
32,2,2,4,0.351,0.207,2,0
32,2,2,4,0.582,0.231,2,0
32,2,2,4,0.408,0.264,2,0
32,1,1,3,0.249,0.302,2,0
32,1,1,2,0.606,0.512,2,0
32,2,1,2,0.127,0.472,2,0
32,2,2,4,0.359,0.216,2,0
32,1,1,4,0.542,0.224,2,0
32,2,2,4,1.632,0.296,2,0
32,2,2,4,0.374,0.264,2,0
32,2,1,3,0.297,0.599,2,0
32,1,1,3,0.31,0.303,2,0
32,1,2,4,0.431,0.261,2,0
32,2,2,3,0.327,0.312,2,0
32,1,1,3,0.496,0.44,2,0
32,2,2,3,0.391,0.304,2,0
32,1,1,3,0.487,0.303,2,0
32,2,2,3,0.687,0.439,2,0
32,2,2,2,0.406,0.487,2,0
32,1,2,3,0.423,0.288,2,0
32,2,1,3,0.713,0.36,2,0
32,2,1,3,0.262,0.311,2,0
32,2,2,3,0.416,0.288,2,0
32,2,2,3,0.487,0.256,2,0
32,1,2,3,0.413,0.327,2,0
32,1,2,3,0.497,0.303,2,0
32,1,1,3,0.015,0.345,2,0
32,2,1,3,1.406,0.359,2,0
32,1,1,2,0.167,0.359,2,0
32,2,2,3,0.406,0.383,2,0
32,1,1,4,0.488,0.351,2,0
32,1,1,4,0.303,0.278,2,0
32,1,1,3,0.015,0.278,2,0
32,1,1,1,0.871,0.967,2,0
32,2,2,3,0.374,0.479,2,0
32,1,1,4,0.448,0.255,2,0
32,2,1,4,0.48,0.287,2,0
32,2,2,4,0.152,0.288,2,0
32,2,2,4,0.59,0.271,2,0
32,1,1,2,0.768,0.639,2,0
32,1,1,3,0.888,0.542,2,0
32,1,1,2,0.551,0.991,2,0
32,2,2,3,0.381,0.407,2,0
32,1,2,3,0.263,0.271,2,0
32,1,2,3,0.421,0.287,2,0
32,2,2,2,0.056,0.702,2,0
32,2,1,4,0.407,0.295,2,0
32,1,2,3,0.32,0.279,2,0
32,2,2,2,0.27,0.446,2,0
32,1,1,4,0.494,0.263,2,0
32,1,1,4,0.912,0.287,2,0
32,1,1,4,0.773,0.271,2,0
32,2,1,3,0.277,0.376,2,0
32,1,1,3,0.301,0.232,2,0
32,2,2,3,0.35,0.263,2,0
32,2,1,3,0.607,0.254,2,0
32,2,1,1,0.669,1.215,2,0
32,2,1,2,0.433,0.343,2,0
32,1,1,2,0.279,0.455,2,0
32,1,2,3,0.471,0.288,2,0
32,2,2,3,0.462,0.215,2,0
32,2,2,3,0.838,0.551,2,0
32,1,2,4,0.4,0.246,2,0
32,1,1,3,0.541,0.319,2,0
32,2,2,4,0.631,0.296,2,0
32,1,1,3,0.544,0.278,2,0
32,1,1,1,0.99,0.552,2,0
32,1,1,3,0.871,0.336,2,0
32,2,2,3,0.622,0.359,2,0
32,2,1,3,0.823,0.287,2,0
32,1,1,3,0.458,0.27,2,0
32,1,2,3,0.808,0.311,2,0
32,2,2,3,0.398,0.2,2,0
32,2,2,3,0.142,0.216,2,0
32,1,1,1,0.384,0.703,2,0
32,2,2,3,0.262,0.384,2,0
32,1,2,2,0.431,0.2,2,0
32,2,2,3,0.158,0.273,2,0
32,1,1,3,0.311,0.376,2,0
32,1,1,4,0.744,0.263,2,0
32,1,2,3,0.376,0.248,2,0
32,2,1,4,0.399,0.208,2,0
32,2,2,3,0.446,0.208,2,0
32,1,1,4,0.567,0.224,2,0
32,1,2,3,0.384,0.263,2,0
32,1,1,4,0.68,0.28,2,0
32,1,1,4,0.287,0.224,2,0
32,2,1,1,0.425,0.399,2,0
32,2,2,3,0.07,0.24,2,0
32,2,2,3,0.318,0.215,2,0
32,1,2,4,0.215,0.24,2,0
32,1,1,3,0.687,0.607,2,0
32,2,2,4,0.406,0.28,2,0
32,1,1,4,0.488,0.247,2,0
32,2,1,1,0.581,0.335,2,0
32,2,1,1,0.465,0.766,2,0
32,1,1,3,0.431,0.272,2,0
32,2,2,4,0.406,0.247,2,0
32,1,1,3,0.527,0.247,2,0
32,2,2,3,0.485,0.247,2,0
32,2,2,4,0.43,0.311,2,0
32,1,1,3,0.487,0.247,2,0
32,2,2,4,0.512,0.246,2,0
32,1,1,4,0.368,0.263,2,0
32,1,2,3,0.758,0.303,2,0
32,2,2,3,0.405,0.175,2,0
32,2,1,3,0.352,0.327,2,0
32,1,2,3,0.697,0.335,2,0
32,1,2,3,0.944,0.399,2,0
32,1,1,4,0.407,0.327,2,0
32,2,1,3,0.854,1.319,2,0
32,2,2,3,0.449,0.222,2,0
32,2,1,3,0.879,0.311,2,0
32,2,2,3,0.757,0.215,2,0
32,2,2,3,0.823,0.191,2,0
32,2,1,1,0.366,0.432,2,0
32,1,1,3,0.079,0.391,2,0
32,2,1,2,0.111,0.927,2,0
32,1,1,1,0.776,0.76,2,0
32,1,1,2,0.749,0.518,2,0
32,1,2,4,0.428,0.287,2,0
32,1,1,3,0.565,0.247,2,0
32,1,1,3,0.519,0.263,2,0
32,1,1,3,1.376,0.295,2,0
32,2,2,4,0.519,0.279,2,0
32,1,2,4,0.278,0.271,2,0
32,1,1,1,0.624,0.479,2,0
32,2,2,3,0.542,0.335,2,0
32,1,1,2,0.624,0.679,2,0
32,1,1,3,0.807,0.303,2,0
32,1,1,3,0.637,0.279,2,0
32,2,2,4,0.43,0.215,2,0
32,1,1,4,0.648,0.279,2,0
32,1,1,4,0.585,0.182,2,0
32,2,1,4,0.127,0.183,2,0
32,2,2,3,0.167,0.15,2,0
32,1,2,3,0.454,0.319,2,0
32,2,2,3,0.545,0.207,2,0
32,1,1,3,0.511,0.223,2,0
32,2,2,4,0.343,0.182,2,0
32,2,2,4,0.063,0.191,2,0
32,1,1,3,0.429,0.191,2,0
32,2,1,1,0.614,0.35,2,0
32,1,2,4,0.128,0.142,2,0
32,2,1,4,0.35,0.223,2,0
32,1,1,4,0.295,0.111,2,0
32,1,1,4,0.207,0.167,2,0
32,2,1,3,0.198,0.215,2,0
32,2,2,4,0.487,0.167,2,0
32,1,1,4,0.311,0.279,2,0
32,1,1,4,0.007,0.168,2,0
32,2,2,4,1.35,0.191,2,0
32,2,1,3,0.367,0.28,2,0
32,2,2,3,0.616,0.303,2,0
32,2,1,2,0.215,1.304,2,0
32,1,1,3,0.768,0.31,2,0
32,1,2,4,0.365,0.191,2,0
32,1,1,3,0.47,0.24,2,0
32,1,1,4,0.592,0.279,2,0
32,2,2,3,0.271,0.287,2,0
32,2,1,3,0.52,0.991,2,0
32,1,2,3,0.431,0.207,2,0
32,2,1,3,0.214,0.215,2,0
32,1,1,4,0.424,0.16,2,0
32,1,1,4,0.015,0.161,2,0
32,1,1,4,0.765,0.272,2,0
32,1,1,4,0.022,0.191,2,0
32,1,1,4,0.039,0.199,2,0
32,2,2,4,0.238,0.192,2,0
32,2,1,3,0.406,0.319,2,0
32,1,1,3,0.35,0.231,2,0
32,2,2,4,0.367,0.184,2,0
32,2,2,4,0.44,0.183,2,0
32,1,2,3,0.296,0.225,2,0
32,1,1,2,0.446,0.495,2,0
32,1,1,2,0.088,0.255,2,0
32,1,1,3,0.029,0.272,2,0
32,1,2,3,0.375,0.352,2,0
32,1,1,3,0.223,0.336,2,0
32,1,2,1,0.543,1.544,2,0
32,1,1,3,0.789,0.352,2,0
32,1,1,3,0.622,0.368,2,0
32,2,2,3,0.302,0.32,2,0
32,1,1,4,0.222,0.32,2,0
32,1,1,4,0.557,0.239,2,0
32,1,1,4,0.102,0.159,2,0
32,1,1,4,0.215,0.44,2,0
32,2,2,3,0.313,0.472,2,0
32,2,1,4,0.889,0.271,2,0
32,2,1,4,0.238,0.152,2,0
32,2,2,4,0.363,0.239,2,0
32,2,2,3,0.567,0.208,2,0
32,1,2,3,0.119,0.223,2,0
32,2,1,1,0.783,0.504,2,0
32,1,1,1,0.845,0.351,2,0
32,2,2,3,0.255,0.231,2,0
32,1,2,3,0.32,0.206,2,0
32,1,2,2,0.912,0.35,2,0
32,1,2,2,0.231,0.231,2,0
32,2,2,2,0.183,0.327,2,0
32,2,2,3,0.328,0.247,2,0
32,2,2,3,0.063,0.272,2,0
32,1,1,4,0.431,0.254,2,0
32,2,2,4,0.54,0.151,2,0
32,2,2,4,0.271,0.415,2,0
32,1,1,2,0.453,0.727,2,0
32,2,1,4,0.639,0.311,2,0
32,1,1,4,0.28,0.398,2,0
32,1,2,3,0.295,0.312,2,0
32,1,1,2,0.558,0.535,2,0
32,2,2,4,0.575,0.215,2,0
32,2,2,4,0.125,0.151,2,0
32,1,1,1,0.567,0.246,2,0
32,2,2,3,0.647,0.272,2,0
32,2,2,3,0.374,0.167,2,0
32,1,2,4,0.11,0.279,2,0
32,1,1,4,0.518,0.223,2,0
32,1,1,2,0.92,0.446,2,0
32,1,1,4,0.375,0.191,2,0
32,1,1,1,0.35,0.335,2,0
32,1,1,3,0.08,0.367,2,0
32,1,1,4,0.463,0.175,2,0
32,2,1,3,0.144,0.239,2,0
32,1,1,3,0.029,0.392,2,0
32,2,1,3,0.037,0.263,2,0
32,1,1,4,0.32,0.278,2,0
32,1,1,4,0.384,0.215,2,0
32,1,1,4,0.67,0.264,2,0
32,1,2,2,0.512,0.6,2,0
32,1,1,3,0.652,0.248,2,0
32,2,1,4,0.318,0.847,2,0
32,1,1,4,0.215,0.248,2,0
32,2,2,3,0.568,0.287,2,0
32,1,2,3,0.431,0.247,2,0
32,2,2,4,0.151,0.311,2,0
32,1,1,1,0.638,0.32,2,0
32,1,1,1,0.069,0.327,2,0
32,2,1,2,0.096,0.534,2,0
32,1,1,4,0.2,0.351,2,0
32,2,2,4,0.445,0.192,2,0
32,2,2,4,0.63,0.16,2,0
32,1,1,3,0.511,0.327,2,0
32,1,1,4,0.641,0.279,2,0
32,1,2,3,0.935,0.71,2,0
32,2,2,4,0.349,0.159,2,0
32,1,2,4,0.311,0.151,2,0
32,1,2,3,0.566,0.335,2,0
32,1,2,3,0.189,0.167,2,0
32,2,2,2,0.369,0.239,2,0
32,1,1,4,0.343,0.215,2,0
32,2,1,3,0.063,0.247,2,0
32,1,2,3,0.383,0.224,2,0
32,2,2,3,0.255,0.215,2,0
32,2,2,3,0.19,0.177,2,0
32,1,1,3,0.077,0.286,2,0
32,2,1,2,0.336,0.638,2,0
32,1,1,3,0.126,0.351,2,0
32,2,2,3,0.174,0.231,2,0
32,1,1,4,0.361,0.335,2,0
32,2,2,3,0.583,0.271,2,0
32,2,1,1,0.31,0.207,2,0
32,2,2,3,0.376,0.263,2,0
32,2,2,4,1.03,0.303,2,0
32,1,1,4,0.368,0.206,2,0
32,2,2,3,0.391,0.431,2,0
32,1,1,1,0.519,0.431,2,0
32,2,2,4,0.094,0.191,2,0
32,1,1,3,0.439,0.311,2,0
32,2,1,2,0.36,0.311,2,0
32,1,1,3,0.429,0.287,2,0
32,2,2,4,0.343,0.296,2,0
32,1,1,3,0.967,0.327,2,0
32,1,1,4,0.574,0.28,2,0
32,1,1,2,0.406,0.497,2,0
32,1,1,3,0.679,0.545,2,0
32,1,2,4,0.711,0.255,2,0
32,2,2,4,0.423,0.224,2,0
32,1,1,1,0.663,0.36,2,0
32,2,1,3,0.63,0.312,2,0
32,2,1,2,0.663,0.495,2,0
32,1,1,1,0.524,0.288,2,0
32,2,2,3,0.343,0.24,2,0
32,1,1,4,0.726,0.192,2,0
32,2,2,3,0.518,0.296,2,0
32,1,1,4,0.421,0.239,2,0
32,2,2,4,0.713,0.384,2,0
32,2,2,4,0.528,0.616,2,0
32,2,2,3,0.239,0.32,2,0
32,1,1,2,0.88,0.848,2,0
32,1,1,3,0.287,0.64,2,0
32,1,1,3,0.528,0.327,2,0
32,1,1,4,0.431,0.336,2,0
32,2,2,3,0.672,0.744,2,0
32,1,1,4,0.222,0.311,2,0
32,1,1,4,0.517,0.199,2,0
32,1,1,4,0.119,0.12,2,0
32,1,2,3,0.319,0.28,2,0
32,1,1,4,0.342,0.183,2,0
32,2,2,3,1.24,0.304,2,0
32,2,2,2,0.672,0.512,2,0
32,2,1,4,0.742,0.184,2,0
32,2,2,4,0.36,0.352,2,0
32,2,1,3,0.605,0.28,2,0
32,2,2,4,0.359,0.231,2,0
32,1,2,3,0.399,0.2,2,0
32,2,2,3,0.325,0.217,2,0
32,1,1,3,0.479,0.294,2,0
32,1,1,2,0.007,0.895,2,0
32,1,1,3,0.471,0.392,2,0
32,2,1,1,0.446,0.511,2,0
32,2,1,3,1.016,0.399,2,0
32,2,2,4,0.351,0.224,2,0
32,2,2,4,0.319,0.16,2,0
32,2,2,4,0.055,0.144,2,0
32,1,2,4,0.407,0.112,2,0
32,1,1,4,0.254,0.153,2,0
32,1,1,4,0.207,0.175,2,0
32,1,2,2,0.51,0.488,2,0
32,1,1,4,0.256,0.151,2,0
32,1,1,4,0.376,0.151,2,0
32,1,1,2,0.447,0.447,2,0
32,2,1,4,0.272,0.231,2,0
32,1,1,4,0.032,0.383,2,0
32,2,2,3,0.191,0.311,2,0
32,2,1,1,0.258,0.445,2,0
32,1,1,4,0.343,0.312,2,0
32,1,2,3,0.311,0.247,2,0
32,1,1,3,0.286,0.535,2,0
32,2,2,3,0.528,0.295,2,0
32,1,1,3,0.302,0.575,2,0
32,1,2,2,0.654,0.255,2,0
32,2,2,4,0.597,0.191,2,0
32,1,1,4,0.28,0.31,2,0
32,2,2,3,0.711,0.383,2,0
32,1,1,1,0.288,0.31,2,0
32,1,1,3,0.31,0.28,2,0
32,1,1,4,0.149,0.175,2,0
32,1,1,2,0.688,0.576,2,0
32,1,2,3,0.774,0.247,2,0
32,1,1,4,0.376,0.136,2,0
32,2,2,4,0.374,0.191,2,0
32,1,1,1,0.63,0.432,2,0
32,1,2,3,0.638,0.311,2,0
32,1,2,3,0.319,0.231,2,0
32,2,2,3,1.061,0.838,3,0
32,2,2,4,0.409,0.808,3,0
32,2,2,2,0.732,0.6,3,0
32,1,1,2,0.748,0.814,3,0
32,1,1,3,0.989,0.896,3,0
32,2,2,4,0.62,0.607,3,0
32,1,2,4,0.901,1.041,3,0
32,1,1,3,0.621,0.751,3,0
32,1,1,2,1.388,0.615,3,0
32,2,2,4,0.324,0.943,3,0
32,1,2,4,0.565,0.75,3,0
32,2,2,4,0.379,0.471,3,0
32,2,1,3,0.884,1.271,3,0
32,1,1,2,0.605,0.615,3,0
32,1,1,3,0.486,1.703,3,0
32,2,2,3,0.989,0.783,3,0
32,2,1,3,1.02,1.887,3,0
32,1,2,2,0.731,0.39,3,0
32,2,2,3,0.885,1.199,3,0
32,1,2,3,1.043,0.399,3,0
32,1,2,3,0.812,0.327,3,0
32,2,2,3,0.503,0.429,3,0
32,2,1,1,0.429,0.358,3,0
32,1,1,2,0.364,0.495,3,0
32,2,2,3,0.429,0.471,3,0
32,2,2,4,0.806,0.533,3,0
32,2,2,4,0.412,1.382,3,0
32,1,1,2,1.716,0.735,3,0
32,1,2,3,0.5,0.416,3,0
32,2,2,4,0.339,0.703,3,0
32,2,2,4,0.949,0.784,3,0
32,2,2,4,0.468,0.943,3,0
32,2,2,2,1.918,1.237,3,0
32,1,2,3,1.133,0.552,3,0
32,2,2,3,0.789,0.622,3,0
32,2,1,1,1.461,0.671,3,0
32,2,2,2,1.275,0.679,3,0
32,2,2,3,0.582,0.439,3,0
32,2,2,4,0.354,0.886,3,0
32,1,2,2,1.005,0.759,3,0
32,2,2,3,1.268,0.52,3,0
32,1,2,2,1.876,0.607,3,0
32,2,2,3,0.693,0.398,3,0
32,2,1,2,1.308,0.974,3,0
32,2,2,3,0.301,0.544,3,0
32,1,1,3,0.78,0.983,3,0
32,2,1,3,0.315,0.845,3,0
32,2,2,4,0.429,1.335,3,0
32,2,2,3,0.421,0.951,3,0
32,1,1,3,1.405,1.536,3,0
32,2,1,2,0.908,0.909,3,0
32,1,1,3,0.558,0.689,3,0
32,1,1,3,1.101,0.711,3,0
32,1,1,3,0.95,0.672,3,0
32,2,2,4,0.395,0.631,3,0
32,1,1,3,0.333,0.671,3,0
32,1,1,2,0.518,0.103,3,0
32,1,2,2,1.621,1.197,3,0
32,2,2,3,0.499,0.447,3,0
32,2,2,4,0.525,0.727,3,0
32,2,1,2,0.901,0.687,3,0
32,1,1,2,1.039,0.677,3,0
32,2,2,3,1.013,0.462,3,0
32,2,1,2,0.781,0.456,3,0
32,2,2,3,0.685,0.767,3,0
32,1,1,2,0.68,0.694,3,0
32,2,2,2,2.507,0.727,3,0
32,1,1,3,0.996,0.903,3,0
32,1,1,3,0.261,0.439,3,0
32,2,2,3,0.845,0.711,3,0
32,2,2,2,0.948,0.655,3,0
32,2,2,3,0.434,0.686,3,0
32,2,1,2,0.894,0.814,3,0
32,2,2,3,0.886,0.488,3,0
32,2,2,3,1.548,0.839,3,0
32,1,2,2,0.785,0.711,3,0
32,2,2,3,0.71,0.535,3,0
32,1,1,2,0.371,0.465,3,0
32,1,1,3,0.387,1.311,3,0
32,1,1,4,0.796,0.711,3,0
32,2,1,3,1.459,1.183,3,0
32,2,2,4,0.469,0.854,3,0
32,2,1,2,0.74,0.519,3,0
32,1,2,3,1.028,0.471,3,0
32,1,1,2,0.997,0.623,3,0
32,2,2,3,0.726,0.486,3,0
32,1,2,2,0.933,0.606,3,0
32,1,2,2,0.477,0.919,3,0
32,2,2,3,0.461,0.519,3,0
32,1,2,3,0.629,0.557,3,0
32,1,1,2,0.443,0.504,3,0
32,1,2,2,1.022,0.607,3,0
32,2,2,4,0.605,0.614,3,0
32,2,2,1,1.167,0.725,3,0
32,1,1,3,0.677,0.559,3,0
32,1,2,3,0.644,0.551,3,0
32,1,1,3,0.405,0.527,3,0
32,1,2,4,0.501,0.629,3,0
32,1,1,2,1.155,0.423,3,0
32,2,2,4,0.395,0.642,3,0
32,2,2,3,0.852,0.511,3,0
32,1,2,3,0.886,0.487,3,0
32,2,1,3,0.971,0.495,3,0
32,1,1,2,0.437,0.518,3,0
32,2,2,3,0.299,0.407,3,0
32,1,2,3,0.765,0.471,3,0
32,1,1,2,0.765,0.383,3,0
32,2,2,3,0.391,0.485,3,0
32,1,1,2,0.67,0.895,3,0
32,2,2,2,0.479,0.71,3,0
32,2,2,3,0.596,0.727,3,0
32,2,2,3,0.702,0.405,3,0
32,2,2,3,0.42,0.567,3,0
32,2,2,2,0.469,0.51,3,0
32,2,2,4,0.444,0.584,3,0
32,1,1,2,0.855,0.766,3,0
32,2,2,3,1.007,1.135,3,0
32,1,2,4,0.755,1.198,3,0
32,1,1,4,0.693,0.591,3,0
32,1,2,3,0.38,0.55,3,0
32,2,2,2,1.173,0.494,3,0
32,2,2,4,0.34,0.646,3,0
32,2,1,3,1.136,0.565,3,0
32,2,2,4,0.373,0.454,3,0
32,2,2,3,0.454,0.989,3,0
32,1,1,3,0.94,0.559,3,0
